"participant","block","trial","correct","latency"
8,"test.sc_dark.Darkbad","darkleft",1,475
8,"test.sc_dark.Darkbad","badleft",1,695
8,"test.sc_dark.Darkbad","darkleft",1,665
8,"test.sc_dark.Darkbad","darkleft",1,469
8,"test.sc_dark.Darkbad","goodright",1,505
8,"test.sc_dark.Darkbad","darkleft",1,542
8,"test.sc_dark.Darkbad","badleft",1,743
8,"test.sc_dark.Darkbad","goodright",1,579
8,"test.sc_dark.Darkbad","goodright",1,701
8,"test.sc_dark.Darkbad","badleft",1,526
8,"test.sc_dark.Darkbad","darkleft",1,512
8,"test.sc_dark.Darkbad","goodright",1,692
8,"test.sc_dark.Darkbad","darkleft",1,621
8,"test.sc_dark.Darkbad","badleft",1,695
8,"test.sc_dark.Darkbad","badleft",1,1504
8,"test.sc_dark.Darkbad","darkleft",1,579
8,"test.sc_dark.Darkbad","darkleft",1,455
8,"test.sc_dark.Darkbad","goodright",1,649
8,"test.sc_dark.Darkbad","goodright",1,591
8,"test.sc_dark.Darkbad","badleft",1,612
8,"test.sc_dark.Darkbad","goodright",1,710
8,"test.sc_dark.Darkbad","goodright",1,730
8,"test.sc_dark.Darkbad","badleft",1,547
8,"test.sc_dark.Darkbad","darkleft",1,607
8,"test.sc_dark.Darkbad","goodright",1,766
11,"test.sc_dark.Darkbad","goodright",1,871
11,"test.sc_dark.Darkbad","goodright",1,603
11,"test.sc_dark.Darkbad","badleft",1,586
11,"test.sc_dark.Darkbad","darkleft",1,750
11,"test.sc_dark.Darkbad","darkleft",1,562
11,"test.sc_dark.Darkbad","badleft",1,625
11,"test.sc_dark.Darkbad","darkleft",1,637
11,"test.sc_dark.Darkbad","badleft",1,732
11,"test.sc_dark.Darkbad","badleft",1,453
11,"test.sc_dark.Darkbad","darkleft",1,423
11,"test.sc_dark.Darkbad","goodright",1,763
11,"test.sc_dark.Darkbad","badleft",1,634
11,"test.sc_dark.Darkbad","goodright",1,542
11,"test.sc_dark.Darkbad","badleft",1,495
11,"test.sc_dark.Darkbad","goodright",1,537
11,"test.sc_dark.Darkbad","goodright",1,547
11,"test.sc_dark.Darkbad","goodright",1,559
11,"test.sc_dark.Darkbad","goodright",1,646
11,"test.sc_dark.Darkbad","goodright",1,421
11,"test.sc_dark.Darkbad","badleft",1,551
11,"test.sc_dark.Darkbad","darkleft",1,533
11,"test.sc_dark.Darkbad","goodright",1,583
11,"test.sc_dark.Darkbad","goodright",1,675
11,"test.sc_dark.Darkbad","darkleft",1,634
11,"test.sc_dark.Darkbad","badleft",1,806
11,"test.sc_dark.Darkbad","darkleft",1,503
11,"test.sc_dark.Darkbad","goodright",1,859
11,"test.sc_dark.Darkbad","goodright",1,557
11,"test.sc_dark.Darkbad","goodright",1,644
11,"test.sc_dark.Darkbad","darkleft",1,674
11,"test.sc_dark.Darkbad","badleft",1,535
11,"test.sc_dark.Darkbad","darkleft",1,584
11,"test.sc_dark.Darkbad","badleft",1,628
11,"test.sc_dark.Darkbad","darkleft",1,584
11,"test.sc_dark.Darkbad","darkleft",1,493
11,"test.sc_dark.Darkbad","darkleft",1,486
11,"test.sc_dark.Darkbad","goodright",1,669
11,"test.sc_dark.Darkbad","darkleft",1,473
11,"test.sc_dark.Darkbad","goodright",1,614
11,"test.sc_dark.Darkbad","goodright",1,719
11,"test.sc_dark.Darkbad","goodright",1,502
11,"test.sc_dark.Darkbad","badleft",1,607
11,"test.sc_dark.Darkbad","darkleft",1,569
11,"test.sc_dark.Darkbad","darkleft",1,483
11,"test.sc_dark.Darkbad","darkleft",1,538
11,"test.sc_dark.Darkbad","goodright",1,747
11,"test.sc_dark.Darkbad","badleft",0,503
11,"test.sc_dark.Darkbad","goodright",1,868
11,"test.sc_dark.Darkbad","darkleft",1,831
11,"test.sc_dark.Darkbad","goodright",1,923
11,"test.sc_dark.Darkbad","goodright",1,529
11,"test.sc_dark.Darkbad","goodright",1,563
11,"test.sc_dark.Darkbad","badleft",1,522
11,"test.sc_dark.Darkbad","goodright",1,617
11,"test.sc_dark.Darkbad","goodright",1,906
11,"test.sc_dark.Darkbad","goodright",1,550
11,"test.sc_dark.Darkbad","badleft",1,618
11,"test.sc_dark.Darkbad","goodright",1,660
11,"test.sc_dark.Darkbad","badleft",1,589
11,"test.sc_dark.Darkbad","badleft",1,601
11,"test.sc_dark.Darkbad","badleft",1,520
11,"test.sc_dark.Darkbad","goodright",1,535
11,"test.sc_dark.Darkbad","badleft",1,585
11,"test.sc_dark.Darkbad","badleft",1,1173
11,"test.sc_dark.Darkbad","darkleft",1,574
11,"test.sc_dark.Darkbad","darkleft",1,559
11,"test.sc_dark.Darkbad","badleft",1,606
11,"test.sc_dark.Darkbad","badleft",1,453
11,"test.sc_dark.Darkbad","darkleft",1,503
11,"test.sc_dark.Darkbad","darkleft",1,507
11,"test.sc_dark.Darkbad","goodright",1,535
11,"test.sc_dark.Darkbad","goodright",0,561
11,"test.sc_dark.Darkgood","badleft",1,742
11,"test.sc_dark.Darkgood","badleft",1,487
11,"test.sc_dark.Darkgood","goodright",1,518
11,"test.sc_dark.Darkgood","badleft",1,597
11,"test.sc_dark.Darkgood","darkright",1,596
11,"test.sc_dark.Darkgood","goodright",1,699
11,"test.sc_dark.Darkgood","badleft",1,580
11,"test.sc_dark.Darkgood","badleft",1,574
11,"test.sc_dark.Darkgood","darkright",1,631
11,"test.sc_dark.Darkgood","goodright",1,612
11,"test.sc_dark.Darkgood","badleft",1,917
11,"test.sc_dark.Darkgood","darkright",1,643
11,"test.sc_dark.Darkgood","goodright",1,2802
11,"test.sc_dark.Darkgood","badleft",1,726
11,"test.sc_dark.Darkgood","badleft",1,524
11,"test.sc_dark.Darkgood","darkright",1,622
11,"test.sc_dark.Darkgood","badleft",1,639
11,"test.sc_dark.Darkgood","darkright",1,590
11,"test.sc_dark.Darkgood","goodright",1,1051
11,"test.sc_dark.Darkgood","badleft",1,539
11,"test.sc_dark.Darkgood","badleft",1,597
11,"test.sc_dark.Darkgood","darkright",1,579
11,"test.sc_dark.Darkgood","badleft",1,621
11,"test.sc_dark.Darkgood","darkright",1,753
11,"test.sc_dark.Darkgood","darkright",1,496
11,"test.sc_dark.Darkgood","badleft",1,610
11,"test.sc_dark.Darkgood","goodright",1,587
11,"test.sc_dark.Darkgood","goodright",1,575
11,"test.sc_dark.Darkgood","darkright",0,617
11,"test.sc_dark.Darkgood","badleft",1,1466
11,"test.sc_dark.Darkgood","goodright",1,685
11,"test.sc_dark.Darkgood","badleft",1,660
11,"test.sc_dark.Darkgood","goodright",1,717
11,"test.sc_dark.Darkgood","darkright",1,628
11,"test.sc_dark.Darkgood","badleft",1,944
11,"test.sc_dark.Darkgood","darkright",1,1236
11,"test.sc_dark.Darkgood","badleft",1,695
11,"test.sc_dark.Darkgood","goodright",1,592
11,"test.sc_dark.Darkgood","darkright",1,455
11,"test.sc_dark.Darkgood","goodright",1,665
11,"test.sc_dark.Darkgood","goodright",1,573
11,"test.sc_dark.Darkgood","goodright",0,879
11,"test.sc_dark.Darkgood","badleft",1,2309
11,"test.sc_dark.Darkgood","badleft",1,670
11,"test.sc_dark.Darkgood","goodright",1,787
11,"test.sc_dark.Darkgood","darkright",1,1361
11,"test.sc_dark.Darkgood","darkright",1,391
11,"test.sc_dark.Darkgood","darkright",1,438
11,"test.sc_dark.Darkgood","darkright",1,453
11,"test.sc_dark.Darkgood","goodright",1,791
11,"test.sc_dark.Darkgood","darkright",1,434
11,"test.sc_dark.Darkgood","badleft",1,935
11,"test.sc_dark.Darkgood","badleft",1,440
11,"test.sc_dark.Darkgood","badleft",1,447
11,"test.sc_dark.Darkgood","goodright",1,550
11,"test.sc_dark.Darkgood","badleft",1,891
11,"test.sc_dark.Darkgood","goodright",1,876
11,"test.sc_dark.Darkgood","badleft",1,567
11,"test.sc_dark.Darkgood","badleft",1,598
11,"test.sc_dark.Darkgood","badleft",1,477
11,"test.sc_dark.Darkgood","goodright",1,580
11,"test.sc_dark.Darkgood","badleft",1,566
11,"test.sc_dark.Darkgood","badleft",1,621
11,"test.sc_dark.Darkgood","badleft",1,862
11,"test.sc_dark.Darkgood","goodright",1,559
11,"test.sc_dark.Darkgood","darkright",1,774
11,"test.sc_dark.Darkgood","badleft",1,807
11,"test.sc_dark.Darkgood","goodright",1,622
11,"test.sc_dark.Darkgood","goodright",1,655
11,"test.sc_dark.Darkgood","darkright",1,865
11,"test.sc_dark.Darkgood","darkright",1,389
11,"test.sc_dark.Darkgood","darkright",1,321
14,"test.sc_dark.Darkgood","badleft",1,885
14,"test.sc_dark.Darkgood","goodright",1,628
14,"test.sc_dark.Darkgood","darkright",1,512
14,"test.sc_dark.Darkgood","badleft",1,732
14,"test.sc_dark.Darkgood","badleft",1,1749
14,"test.sc_dark.Darkgood","darkright",1,432
14,"test.sc_dark.Darkgood","badleft",1,828
14,"test.sc_dark.Darkgood","goodright",1,1024
14,"test.sc_dark.Darkgood","goodright",1,516
14,"test.sc_dark.Darkgood","badleft",1,595
14,"test.sc_dark.Darkgood","badleft",1,535
14,"test.sc_dark.Darkgood","darkright",1,416
14,"test.sc_dark.Darkgood","goodright",1,1074
14,"test.sc_dark.Darkgood","goodright",1,518
14,"test.sc_dark.Darkgood","darkright",1,469
14,"test.sc_dark.Darkgood","darkright",1,609
14,"test.sc_dark.Darkgood","goodright",1,851
14,"test.sc_dark.Darkgood","badleft",0,692
14,"test.sc_dark.Darkgood","darkright",1,869
14,"test.sc_dark.Darkgood","darkright",1,545
14,"test.sc_dark.Darkgood","goodright",1,869
14,"test.sc_dark.Darkgood","goodright",1,601
14,"test.sc_dark.Darkgood","darkright",1,728
14,"test.sc_dark.Darkgood","badleft",1,574
14,"test.sc_dark.Darkgood","badleft",1,728
14,"test.sc_dark.Darkgood","goodright",1,750
14,"test.sc_dark.Darkgood","badleft",1,738
14,"test.sc_dark.Darkgood","goodright",1,540
14,"test.sc_dark.Darkgood","badleft",1,757
14,"test.sc_dark.Darkgood","darkright",1,564
14,"test.sc_dark.Darkgood","badleft",1,1099
14,"test.sc_dark.Darkgood","goodright",1,532
14,"test.sc_dark.Darkgood","goodright",1,677
14,"test.sc_dark.Darkgood","badleft",1,756
14,"test.sc_dark.Darkgood","goodright",1,1322
14,"test.sc_dark.Darkgood","goodright",1,696
14,"test.sc_dark.Darkgood","badleft",1,874
14,"test.sc_dark.Darkgood","darkright",1,816
14,"test.sc_dark.Darkgood","badleft",1,745
14,"test.sc_dark.Darkgood","darkright",1,605
14,"test.sc_dark.Darkgood","badleft",1,580
14,"test.sc_dark.Darkgood","darkright",1,520
14,"test.sc_dark.Darkgood","badleft",1,655
14,"test.sc_dark.Darkgood","goodright",1,601
14,"test.sc_dark.Darkgood","darkright",1,431
14,"test.sc_dark.Darkgood","darkright",1,502
14,"test.sc_dark.Darkgood","badleft",1,907
14,"test.sc_dark.Darkgood","goodright",1,487
14,"test.sc_dark.Darkgood","goodright",1,542
14,"test.sc_dark.Darkgood","badleft",1,495
14,"test.sc_dark.Darkgood","darkright",1,561
14,"test.sc_dark.Darkgood","darkright",1,600
14,"test.sc_dark.Darkgood","badleft",1,551
14,"test.sc_dark.Darkgood","badleft",1,523
14,"test.sc_dark.Darkgood","badleft",1,490
14,"test.sc_dark.Darkgood","badleft",1,468
14,"test.sc_dark.Darkgood","badleft",1,472
14,"test.sc_dark.Darkgood","badleft",1,476
14,"test.sc_dark.Darkgood","goodright",0,539
14,"test.sc_dark.Darkgood","badleft",1,1445
14,"test.sc_dark.Darkgood","goodright",1,586
14,"test.sc_dark.Darkgood","darkright",1,535
14,"test.sc_dark.Darkgood","goodright",1,552
14,"test.sc_dark.Darkgood","badleft",1,1116
14,"test.sc_dark.Darkgood","badleft",1,650
14,"test.sc_dark.Darkgood","darkright",1,508
14,"test.sc_dark.Darkgood","darkright",1,576
14,"test.sc_dark.Darkgood","goodright",1,610
14,"test.sc_dark.Darkgood","badleft",1,531
14,"test.sc_dark.Darkgood","darkright",1,557
14,"test.sc_dark.Darkgood","darkright",1,540
14,"test.sc_dark.Darkgood","badleft",1,605
14,"test.sc_dark.Darkbad","badleft",1,643
14,"test.sc_dark.Darkbad","goodright",1,625
14,"test.sc_dark.Darkbad","goodright",1,702
14,"test.sc_dark.Darkbad","darkleft",1,473
14,"test.sc_dark.Darkbad","badleft",1,582
14,"test.sc_dark.Darkbad","darkleft",1,530
14,"test.sc_dark.Darkbad","darkleft",1,444
14,"test.sc_dark.Darkbad","badleft",1,523
14,"test.sc_dark.Darkbad","badleft",1,538
14,"test.sc_dark.Darkbad","goodright",1,667
14,"test.sc_dark.Darkbad","goodright",1,463
14,"test.sc_dark.Darkbad","goodright",1,636
14,"test.sc_dark.Darkbad","darkleft",1,418
14,"test.sc_dark.Darkbad","badleft",1,580
14,"test.sc_dark.Darkbad","badleft",1,854
14,"test.sc_dark.Darkbad","goodright",1,503
14,"test.sc_dark.Darkbad","badleft",1,515
14,"test.sc_dark.Darkbad","darkleft",1,498
14,"test.sc_dark.Darkbad","darkleft",1,399
14,"test.sc_dark.Darkbad","goodright",1,542
14,"test.sc_dark.Darkbad","goodright",1,583
14,"test.sc_dark.Darkbad","badleft",1,412
14,"test.sc_dark.Darkbad","darkleft",1,461
14,"test.sc_dark.Darkbad","darkleft",1,522
14,"test.sc_dark.Darkbad","badleft",1,585
14,"test.sc_dark.Darkbad","goodright",1,533
14,"test.sc_dark.Darkbad","darkleft",1,430
14,"test.sc_dark.Darkbad","badleft",1,531
14,"test.sc_dark.Darkbad","badleft",1,509
14,"test.sc_dark.Darkbad","goodright",1,625
14,"test.sc_dark.Darkbad","goodright",0,589
14,"test.sc_dark.Darkbad","badleft",1,681
14,"test.sc_dark.Darkbad","darkleft",1,488
14,"test.sc_dark.Darkbad","goodright",1,935
14,"test.sc_dark.Darkbad","badleft",1,600
14,"test.sc_dark.Darkbad","goodright",1,1167
14,"test.sc_dark.Darkbad","badleft",1,517
14,"test.sc_dark.Darkbad","goodright",1,612
14,"test.sc_dark.Darkbad","badleft",1,445
14,"test.sc_dark.Darkbad","goodright",1,700
14,"test.sc_dark.Darkbad","badleft",1,534
14,"test.sc_dark.Darkbad","goodright",1,511
14,"test.sc_dark.Darkbad","goodright",0,564
14,"test.sc_dark.Darkbad","goodright",1,1346
14,"test.sc_dark.Darkbad","badleft",1,477
14,"test.sc_dark.Darkbad","goodright",1,1109
14,"test.sc_dark.Darkbad","darkleft",1,448
14,"test.sc_dark.Darkbad","darkleft",1,386
14,"test.sc_dark.Darkbad","goodright",1,534
14,"test.sc_dark.Darkbad","darkleft",1,600
14,"test.sc_dark.Darkbad","badleft",1,1295
14,"test.sc_dark.Darkbad","darkleft",1,399
14,"test.sc_dark.Darkbad","goodright",1,526
14,"test.sc_dark.Darkbad","goodright",1,597
14,"test.sc_dark.Darkbad","darkleft",1,516
14,"test.sc_dark.Darkbad","darkleft",1,363
14,"test.sc_dark.Darkbad","goodright",1,1130
14,"test.sc_dark.Darkbad","badleft",1,587
14,"test.sc_dark.Darkbad","darkleft",1,703
14,"test.sc_dark.Darkbad","badleft",1,675
14,"test.sc_dark.Darkbad","goodright",1,623
14,"test.sc_dark.Darkbad","goodright",1,811
14,"test.sc_dark.Darkbad","darkleft",1,548
14,"test.sc_dark.Darkbad","darkleft",1,345
14,"test.sc_dark.Darkbad","goodright",1,989
14,"test.sc_dark.Darkbad","badleft",1,441
14,"test.sc_dark.Darkbad","goodright",1,592
14,"test.sc_dark.Darkbad","darkleft",1,415
14,"test.sc_dark.Darkbad","goodright",1,697
14,"test.sc_dark.Darkbad","goodright",1,386
14,"test.sc_dark.Darkbad","goodright",1,462
14,"test.sc_dark.Darkbad","darkleft",1,443
23,"test.sc_dark.Darkgood","goodright",1,818
23,"test.sc_dark.Darkgood","badleft",1,611
23,"test.sc_dark.Darkgood","darkright",1,764
23,"test.sc_dark.Darkgood","badleft",1,955
23,"test.sc_dark.Darkgood","badleft",1,623
23,"test.sc_dark.Darkgood","darkright",1,715
23,"test.sc_dark.Darkgood","badleft",1,1351
23,"test.sc_dark.Darkgood","badleft",1,570
23,"test.sc_dark.Darkgood","badleft",1,443
23,"test.sc_dark.Darkgood","darkright",1,706
23,"test.sc_dark.Darkgood","badleft",1,903
23,"test.sc_dark.Darkgood","badleft",1,511
23,"test.sc_dark.Darkgood","goodright",1,1100
23,"test.sc_dark.Darkgood","badleft",1,709
23,"test.sc_dark.Darkgood","darkright",1,769
23,"test.sc_dark.Darkgood","darkright",1,474
23,"test.sc_dark.Darkgood","goodright",1,1086
23,"test.sc_dark.Darkgood","darkright",1,607
23,"test.sc_dark.Darkgood","badleft",0,790
23,"test.sc_dark.Darkgood","darkright",1,1482
23,"test.sc_dark.Darkgood","badleft",1,1495
23,"test.sc_dark.Darkgood","badleft",1,607
23,"test.sc_dark.Darkgood","darkright",1,801
23,"test.sc_dark.Darkgood","goodright",1,1375
23,"test.sc_dark.Darkgood","goodright",1,736
23,"test.sc_dark.Darkgood","badleft",1,641
23,"test.sc_dark.Darkgood","goodright",1,808
23,"test.sc_dark.Darkgood","goodright",1,630
23,"test.sc_dark.Darkgood","goodright",1,1154
23,"test.sc_dark.Darkgood","goodright",1,574
23,"test.sc_dark.Darkgood","goodright",1,495
23,"test.sc_dark.Darkgood","badleft",1,481
23,"test.sc_dark.Darkgood","badleft",1,600
23,"test.sc_dark.Darkgood","darkright",1,687
23,"test.sc_dark.Darkgood","darkright",1,481
23,"test.sc_dark.Darkgood","badleft",1,815
23,"test.sc_dark.Darkgood","darkright",0,872
23,"test.sc_dark.Darkgood","badleft",0,1156
23,"test.sc_dark.Darkgood","goodright",1,1015
23,"test.sc_dark.Darkgood","badleft",1,1104
23,"test.sc_dark.Darkgood","badleft",1,1996
23,"test.sc_dark.Darkgood","darkright",1,737
23,"test.sc_dark.Darkgood","darkright",1,522
23,"test.sc_dark.Darkgood","goodright",1,769
23,"test.sc_dark.Darkgood","goodright",1,631
23,"test.sc_dark.Darkgood","darkright",1,822
23,"test.sc_dark.Darkgood","badleft",1,1063
23,"test.sc_dark.Darkgood","goodright",1,667
23,"test.sc_dark.Darkgood","darkright",1,1431
23,"test.sc_dark.Darkgood","badleft",1,1258
23,"test.sc_dark.Darkgood","goodright",1,650
23,"test.sc_dark.Darkgood","badleft",1,588
23,"test.sc_dark.Darkgood","goodright",1,608
23,"test.sc_dark.Darkgood","darkright",1,689
23,"test.sc_dark.Darkgood","goodright",1,875
23,"test.sc_dark.Darkgood","badleft",1,711
23,"test.sc_dark.Darkgood","darkright",1,602
23,"test.sc_dark.Darkgood","darkright",1,473
23,"test.sc_dark.Darkgood","badleft",1,1510
23,"test.sc_dark.Darkgood","goodright",1,865
23,"test.sc_dark.Darkgood","badleft",1,756
23,"test.sc_dark.Darkgood","darkright",1,619
23,"test.sc_dark.Darkgood","badleft",1,1364
23,"test.sc_dark.Darkgood","badleft",1,562
23,"test.sc_dark.Darkgood","badleft",0,649
23,"test.sc_dark.Darkgood","badleft",1,1223
23,"test.sc_dark.Darkgood","goodright",1,1115
23,"test.sc_dark.Darkgood","darkright",1,585
23,"test.sc_dark.Darkgood","darkright",1,453
23,"test.sc_dark.Darkgood","goodright",1,951
23,"test.sc_dark.Darkgood","goodright",1,691
23,"test.sc_dark.Darkgood","badleft",1,628
23,"test.sc_dark.Darkbad","badleft",1,566
23,"test.sc_dark.Darkbad","goodright",0,429
23,"test.sc_dark.Darkbad","goodright",1,1393
23,"test.sc_dark.Darkbad","goodright",1,572
23,"test.sc_dark.Darkbad","darkleft",1,549
23,"test.sc_dark.Darkbad","badleft",1,706
23,"test.sc_dark.Darkbad","goodright",1,534
23,"test.sc_dark.Darkbad","darkleft",1,655
23,"test.sc_dark.Darkbad","darkleft",1,441
23,"test.sc_dark.Darkbad","goodright",1,552
23,"test.sc_dark.Darkbad","darkleft",0,519
23,"test.sc_dark.Darkbad","goodright",1,838
23,"test.sc_dark.Darkbad","darkleft",1,524
23,"test.sc_dark.Darkbad","goodright",1,1459
23,"test.sc_dark.Darkbad","darkleft",1,1246
23,"test.sc_dark.Darkbad","badleft",1,652
23,"test.sc_dark.Darkbad","goodright",1,725
23,"test.sc_dark.Darkbad","badleft",1,1732
23,"test.sc_dark.Darkbad","goodright",1,516
23,"test.sc_dark.Darkbad","badleft",0,539
23,"test.sc_dark.Darkbad","darkleft",1,743
23,"test.sc_dark.Darkbad","goodright",1,691
23,"test.sc_dark.Darkbad","goodright",1,556
23,"test.sc_dark.Darkbad","badleft",1,843
23,"test.sc_dark.Darkbad","goodright",1,898
23,"test.sc_dark.Darkbad","darkleft",1,762
23,"test.sc_dark.Darkbad","badleft",1,817
23,"test.sc_dark.Darkbad","darkleft",1,378
23,"test.sc_dark.Darkbad","darkleft",1,335
23,"test.sc_dark.Darkbad","badleft",1,665
23,"test.sc_dark.Darkbad","badleft",1,557
23,"test.sc_dark.Darkbad","goodright",1,604
23,"test.sc_dark.Darkbad","badleft",1,627
23,"test.sc_dark.Darkbad","goodright",1,647
23,"test.sc_dark.Darkbad","darkleft",1,576
23,"test.sc_dark.Darkbad","badleft",1,794
23,"test.sc_dark.Darkbad","goodright",1,662
23,"test.sc_dark.Darkbad","goodright",1,519
23,"test.sc_dark.Darkbad","goodright",1,478
23,"test.sc_dark.Darkbad","darkleft",1,501
23,"test.sc_dark.Darkbad","darkleft",1,537
23,"test.sc_dark.Darkbad","badleft",1,811
23,"test.sc_dark.Darkbad","goodright",1,548
23,"test.sc_dark.Darkbad","darkleft",1,464
23,"test.sc_dark.Darkbad","darkleft",1,381
23,"test.sc_dark.Darkbad","darkleft",1,505
23,"test.sc_dark.Darkbad","badleft",1,478
23,"test.sc_dark.Darkbad","badleft",1,549
23,"test.sc_dark.Darkbad","goodright",1,473
23,"test.sc_dark.Darkbad","goodright",1,485
23,"test.sc_dark.Darkbad","goodright",1,524
23,"test.sc_dark.Darkbad","goodright",1,459
23,"test.sc_dark.Darkbad","goodright",1,701
23,"test.sc_dark.Darkbad","darkleft",1,521
23,"test.sc_dark.Darkbad","goodright",1,696
23,"test.sc_dark.Darkbad","badleft",1,665
23,"test.sc_dark.Darkbad","badleft",1,598
23,"test.sc_dark.Darkbad","badleft",1,396
23,"test.sc_dark.Darkbad","goodright",1,579
23,"test.sc_dark.Darkbad","badleft",1,477
23,"test.sc_dark.Darkbad","darkleft",1,476
23,"test.sc_dark.Darkbad","goodright",1,579
23,"test.sc_dark.Darkbad","badleft",1,677
23,"test.sc_dark.Darkbad","goodright",1,755
23,"test.sc_dark.Darkbad","goodright",1,591
23,"test.sc_dark.Darkbad","goodright",1,835
23,"test.sc_dark.Darkbad","goodright",1,479
23,"test.sc_dark.Darkbad","darkleft",1,454
23,"test.sc_dark.Darkbad","badleft",0,448
23,"test.sc_dark.Darkbad","badleft",1,695
23,"test.sc_dark.Darkbad","darkleft",1,424
23,"test.sc_dark.Darkbad","darkleft",1,493
29,"test.sc_dark.Darkbad","goodright",1,1233
29,"test.sc_dark.Darkbad","goodright",1,525
29,"test.sc_dark.Darkbad","darkleft",0,886
29,"test.sc_dark.Darkbad","badleft",1,1309
29,"test.sc_dark.Darkbad","goodright",1,1216
29,"test.sc_dark.Darkbad","badleft",1,720
29,"test.sc_dark.Darkbad","goodright",1,575
29,"test.sc_dark.Darkbad","badleft",1,609
29,"test.sc_dark.Darkbad","darkleft",0,706
29,"test.sc_dark.Darkbad","goodright",1,1038
29,"test.sc_dark.Darkbad","badleft",1,692
29,"test.sc_dark.Darkbad","badleft",1,614
29,"test.sc_dark.Darkbad","darkleft",0,727
29,"test.sc_dark.Darkbad","badleft",1,1070
29,"test.sc_dark.Darkbad","darkleft",0,665
29,"test.sc_dark.Darkbad","badleft",1,685
29,"test.sc_dark.Darkbad","goodright",1,548
29,"test.sc_dark.Darkbad","badleft",1,768
29,"test.sc_dark.Darkbad","darkleft",0,633
29,"test.sc_dark.Darkbad","badleft",1,782
29,"test.sc_dark.Darkbad","darkleft",0,1553
29,"test.sc_dark.Darkbad","goodright",1,1524
29,"test.sc_dark.Darkbad","darkleft",0,1642
29,"test.sc_dark.Darkbad","goodright",1,775
29,"test.sc_dark.Darkbad","badleft",1,616
29,"test.sc_dark.Darkbad","goodright",1,1162
29,"test.sc_dark.Darkbad","goodright",1,2016
